custom_id,clientGithubURL,clientProject,clientProjectOrganisation,breakingCommit,dependencyGroupID,dependencyArtifactID,previousVersion,newVersion,failureCategory,docker_image_breaking,execution_timestamp,execution_success,return_code,execution_time_seconds,tests_run,test_failures,test_errors,test_skipped,num_exceptions,num_failed_tests,num_compilation_errors,num_error_messages,exception_types,first_error_message,all_maven_errors,build_status,error_category,notes,log_file,parsed_errors_file
BBC61,https://github.com/feedzai/pdb/pull/364,pdb,feedzai,04c07b066b60a2e9d4f797b98dcd439a3a42f0b9,org.slf4j,slf4j-api,1.7.36,2.0.4,TEST_FAILURE,ghcr.io/chains-project/breaking-updates:04c07b066b60a2e9d4f797b98dcd439a3a42f0b9-breaking,2026-01-04T23:09:43.234579,TRUE,0,28.93,4,0,0,0,4,0,0,1,java.lang.ClassCastException|MojoFailureException,class org.slf4j.helpers.NOPLogger cannot be cast to class ch.qos.logback.classic.Logger (org.slf4j.helpers.NOPLogger and ch.qos.logback.classic.Logger are in unnamed module of loader 'app'),"Tests run: 1, Failures: 0, Errors: 1, Skipped: 0, Time elapsed: 0.021 s <<< FAILURE! - in com.feedzai.commons.sql.abstraction.engine.impl.abs.EngineCloseTest|com.feedzai.commons.sql.abstraction.engine.impl.abs.EngineCloseTest  Time elapsed: 0.021 s  <<< ERROR!|Tests run: 1, Failures: 0, Errors: 1, Skipped: 0, Time elapsed: 0.017 s <<< FAILURE! - in com.feedzai.commons.sql.abstraction.engine.impl.abs.EngineGeneralTest|com.feedzai.commons.sql.abstraction.engine.impl.abs.EngineGeneralTest  Time elapsed: 0.016 s  <<< ERROR!|Tests run: 1, Failures: 0, Errors: 1, Skipped: 0, Time elapsed: 0.097 s <<< FAILURE! - in com.feedzai.commons.sql.abstraction.engine.impl.abs.BatchUpdateTest",FAILURE,,,/Volumes/Rachna-HD/RQResults/RQ4/BumpExecutionlogs/BBC61.log,/Volumes/Rachna-HD/RQResults/RQ4/parsed_errors/BBC61.json
BBC62,https://github.com/s4u/sign-maven-plugin/pull/135,sign-maven-plugin,s4u,072528ee5e678feabeaa1e2962725134564bdd3c,org.slf4j,slf4j-api,1.7.36,2.0.2,TEST_FAILURE,ghcr.io/chains-project/breaking-updates:072528ee5e678feabeaa1e2962725134564bdd3c-breaking,2026-01-04T23:09:59.926356,TRUE,0,16.59,5,0,5,0,25,0,0,1,java.lang.NullPointerException|java.lang.ClassCastException|MojoFailureException,class org.slf4j.helpers.NOPLogger cannot be cast to class org.simplify4u.slf4jmock.ProxyMock (org.slf4j.helpers.NOPLogger and org.simplify4u.slf4jmock.ProxyMock are in unnamed module of loader 'app'),"Tests run: 5, Failures: 0, Errors: 5, Skipped: 0, Time elapsed: 1.288 s <<< FAILURE! - in org.simplify4u.plugins.sign.SignMojoTest|org.simplify4u.plugins.sign.SignMojoTest.excludeArtifact  Time elapsed: 1.22 s  <<< ERROR!|org.simplify4u.plugins.sign.SignMojoTest.skipExecution  Time elapsed: 0.005 s  <<< ERROR!|org.simplify4u.plugins.sign.SignMojoTest.standardFlow  Time elapsed: 0.002 s  <<< ERROR!|org.simplify4u.plugins.sign.SignMojoTest.emptyKeyInfoShouldSkipExecution  Time elapsed: 0.004 s  <<< ERROR!",FAILURE,,,/Volumes/Rachna-HD/RQResults/RQ4/BumpExecutionlogs/BBC62.log,/Volumes/Rachna-HD/RQResults/RQ4/parsed_errors/BBC62.json
BBC63,https://github.com/retest/recheck/pull/1032,recheck,retest,34e00b73f0a3493dc126583abbaf32c04b38c4a2,org.slf4j,slf4j-api,1.7.36,2.0.0,TEST_FAILURE,ghcr.io/chains-project/breaking-updates:34e00b73f0a3493dc126583abbaf32c04b38c4a2-breaking,2026-01-04T23:10:30.384569,TRUE,0,30.29,1,0,1,0,61,0,0,1,java.lang.ClassCastException|MojoFailureException,class org.slf4j.helpers.NOPLogger cannot be cast to class ch.qos.logback.classic.Logger (org.slf4j.helpers.NOPLogger and ch.qos.logback.classic.Logger are in unnamed module of loader 'app'),"Tests run: 1, Failures: 0, Errors: 1, Skipped: 0, Time elapsed: 0.109 s <<< FAILURE! - in DefaultRecheckIgnoreJsTest|DefaultRecheckIgnoreJsTest.default_recheck_ignore_should_load_without_exception  Time elapsed: 0.043 s  <<< ERROR!|Tests run: 1, Failures: 0, Errors: 1, Skipped: 0, Time elapsed: 0.015 s <<< FAILURE! - in DefaultRecheckIgnoreTest|DefaultRecheckIgnoreTest.default_recheck_ignore_should_load_without_exception  Time elapsed: 0.001 s  <<< ERROR!|Tests run: 13, Failures: 0, Errors: 13, Skipped: 0, Time elapsed: 0.043 s <<< FAILURE! - in de.retest.recheck.ui.diff.AttributeDifferenceTest",FAILURE,,,/Volumes/Rachna-HD/RQResults/RQ4/BumpExecutionlogs/BBC63.log,/Volumes/Rachna-HD/RQResults/RQ4/parsed_errors/BBC63.json
BBC64,https://github.com/ORCID/ORCID-Source/pull/6501,ORCID-Source,ORCID,18102f7a87e7ab8308a86208d47696c060110d0c,com.fasterxml.jackson.core,jackson-databind,2.10.0,2.12.6.1,TEST_FAILURE,ghcr.io/chains-project/breaking-updates:18102f7a87e7ab8308a86208d47696c060110d0c-breaking,2026-01-04T23:20:30.436600,FALSE,-1,600,0,0,0,0,0,0,0,0,NONE,,,SUCCESS,,,/Volumes/Rachna-HD/RQResults/RQ4/BumpExecutionlogs/BBC64.log,/Volumes/Rachna-HD/RQResults/RQ4/parsed_errors/BBC64.json
BBC65,https://github.com/alphagov/pay-cardid/pull/675,pay-cardid,alphagov,dd75e8070babe8916e4907885fce513d9cb26b80,org.dhatim,dropwizard-sentry,2.0.22,2.0.25-2,TEST_FAILURE,ghcr.io/chains-project/breaking-updates:dd75e8070babe8916e4907885fce513d9cb26b80-breaking,2026-01-04T23:20:47.558661,TRUE,0,17.11,3,0,0,0,3,0,0,2,io.dropwizard.configuration.ConfigurationParsingException|com.fasterxml.jackson.databind.exc.UnrecognizedPropertyException|MojoFailureException,/pay-cardid/target/classes/config/config.yaml has an error:,"Tests run: 1, Failures: 0, Errors: 1, Skipped: 0, Time elapsed: 1.263 s <<< FAILURE! - in uk.gov.pay.card.it.resources.CardIdResourceITest|uk.gov.pay.card.it.resources.CardIdResourceITest  Time elapsed: 1.262 s  <<< ERROR!|Errors:|CardIdResourceITest » ConfigurationParsing /pay-cardid/target/classes/config/c...|Tests run: 34, Failures: 0, Errors: 1, Skipped: 0",FAILURE,,,/Volumes/Rachna-HD/RQResults/RQ4/BumpExecutionlogs/BBC65.log,/Volumes/Rachna-HD/RQResults/RQ4/parsed_errors/BBC65.json
BBC66,https://github.com/searls/jasmine-maven-plugin/pull/570,jasmine-maven-plugin,searls,4bbf6c2f38c57568196164323ded8ba8aff9953d,org.slf4j,slf4j-api,1.7.32,2.0.1,TEST_FAILURE,ghcr.io/chains-project/breaking-updates:4bbf6c2f38c57568196164323ded8ba8aff9953d-breaking,2026-01-04T23:21:25.278816,TRUE,0,37.7,2,2,0,0,3,0,0,0,java.lang.AssertionError|MojoFailureException,Some dependencies of Maven Plugins are expected to be in provided scope.,"Some dependencies of Maven Plugins are expected to be in provided scope.|Tests run: 2, Failures: 2, Errors: 0, Skipped: 0, Time elapsed: 1.534 s <<< FAILURE! - in com.github.searls.jasmine.format.JasmineResultLoggerTest|shouldLogDetails  Time elapsed: 1.247 s  <<< FAILURE!|shouldLogHeader  Time elapsed: 0.001 s  <<< FAILURE!|Failures:",FAILURE,,,/Volumes/Rachna-HD/RQResults/RQ4/BumpExecutionlogs/BBC66.log,/Volumes/Rachna-HD/RQResults/RQ4/parsed_errors/BBC66.json
BBC67,https://github.com/s4u/sign-maven-plugin/pull/158,sign-maven-plugin,s4u,c3d0aba8fabeb8026b73bdc1b891f64271cd06e7,org.slf4j,slf4j-api,1.7.36,2.0.7,TEST_FAILURE,ghcr.io/chains-project/breaking-updates:c3d0aba8fabeb8026b73bdc1b891f64271cd06e7-breaking,2026-01-04T23:21:45.899659,TRUE,0,20.51,5,0,5,0,25,0,0,1,java.lang.NullPointerException|java.lang.ClassCastException|MojoFailureException,class org.slf4j.helpers.NOPLogger cannot be cast to class org.simplify4u.slf4jmock.internal.ProxyMock (org.slf4j.helpers.NOPLogger and org.simplify4u.slf4jmock.internal.ProxyMock are in unnamed module,"Tests run: 5, Failures: 0, Errors: 5, Skipped: 0, Time elapsed: 2.057 s <<< FAILURE! - in org.simplify4u.plugins.sign.SignMojoTest|org.simplify4u.plugins.sign.SignMojoTest.excludeArtifact  Time elapsed: 1.915 s  <<< ERROR!|org.simplify4u.plugins.sign.SignMojoTest.skipExecution  Time elapsed: 0.013 s  <<< ERROR!|org.simplify4u.plugins.sign.SignMojoTest.standardFlow  Time elapsed: 0.008 s  <<< ERROR!|org.simplify4u.plugins.sign.SignMojoTest.emptyKeyInfoShouldSkipExecution  Time elapsed: 0.005 s  <<< ERROR!",FAILURE,,,/Volumes/Rachna-HD/RQResults/RQ4/BumpExecutionlogs/BBC67.log,/Volumes/Rachna-HD/RQResults/RQ4/parsed_errors/BBC67.json
BBC68,https://github.com/s4u/pgpverify-maven-plugin/pull/479,pgpverify-maven-plugin,s4u,19249139eb66616953c389242c22edde60c4ac2f,org.junit.jupiter,junit-jupiter-params,5.9.3,5.10.0,TEST_FAILURE,ghcr.io/chains-project/breaking-updates:19249139eb66616953c389242c22edde60c4ac2f-breaking,2026-01-04T23:22:26.509925,TRUE,0,40.49,8,0,1,0,32,4,0,3,MojoFailureException|java.lang.NoSuchMethodError|java.lang.NumberFormatException|org.junit.platform.commons.PreconditionViolationException,'java.lang.ClassLoader org.junit.platform.commons.util.ClassLoaderUtils.getClassLoader(java.lang.Class)',"Tests run: 8, Failures: 0, Errors: 1, Skipped: 0, Time elapsed: 3.597 s <<< FAILURE! - in org.simplify4u.plugins.ArtifactResolverTest|org.simplify4u.plugins.ArtifactResolverTest.testEnablingValidatingPluginDependenciesEnablesPlugins(boolean, boolean, boolean, boolean)  Time elapsed: 3.399 s  <<< ERROR!|Tests run: 6, Failures: 0, Errors: 1, Skipped: 0, Time elapsed: 1.755 s <<< FAILURE! - in org.simplify4u.plugins.ShowMojoTest|org.simplify4u.plugins.ShowMojoTest.shouldThrowExceptionForInvalidArtifact(String)  Time elapsed: 0.062 s  <<< ERROR!|Tests run: 19, Failures: 0, Errors: 2, Skipped: 0, Time elapsed: 0.175 s <<< FAILURE! - in org.simplify4u.plugins.pgp.SignatureUtilsTest",FAILURE,,,/Volumes/Rachna-HD/RQResults/RQ4/BumpExecutionlogs/BBC68.log,/Volumes/Rachna-HD/RQResults/RQ4/parsed_errors/BBC68.json
BBC69,https://github.com/pac4j/dropwizard-pac4j/pull/377,dropwizard-pac4j,pac4j,b9f3ed467fa1dddb9e315325f5411349378d467c,org.glassfish.jersey.core,jersey-server,2.32,2.39.1,TEST_FAILURE,ghcr.io/chains-project/breaking-updates:b9f3ed467fa1dddb9e315325f5411349378d467c-breaking,2026-01-04T23:22:53.221602,TRUE,0,26.65,4,0,4,0,12,0,0,2,java.lang.NoClassDefFoundError|java.lang.ClassNotFoundException|MojoFailureException,org/glassfish/jersey/internal/DynamicFeatureConfigurator,"Tests run: 4, Failures: 0, Errors: 4, Skipped: 0, Time elapsed: 3.137 s <<< FAILURE! - in org.pac4j.dropwizard.bundle.BundleFactoryTest|org.pac4j.dropwizard.bundle.BundleFactoryTest.emptyPac4jInConfig  Time elapsed: 2.228 s  <<< ERROR!|org.pac4j.dropwizard.bundle.BundleFactoryTest.sessiondisabledForced  Time elapsed: 0.323 s  <<< ERROR!|org.pac4j.dropwizard.bundle.BundleFactoryTest.noPac4jInConfig  Time elapsed: 0.228 s  <<< ERROR!|org.pac4j.dropwizard.bundle.BundleFactoryTest.sessionEnabledForced  Time elapsed: 0.178 s  <<< ERROR!",FAILURE,,,/Volumes/Rachna-HD/RQResults/RQ4/BumpExecutionlogs/BBC69.log,/Volumes/Rachna-HD/RQResults/RQ4/parsed_errors/BBC69.json
BBC70,https://github.com/Refactoring-Bot/Refactoring-Bot/pull/111,Refactoring-Bot,Refactoring-Bot,aaffc2677a7aedeb61ece217a32f3aae237e6776,org.antlr,antlr4-runtime,4.7.2,4.11.1,TEST_FAILURE,ghcr.io/chains-project/breaking-updates:aaffc2677a7aedeb61ece217a32f3aae237e6776-breaking,2026-01-04T23:23:17.665806,TRUE,0,24.42,2,0,0,0,4,1,0,1,java.lang.UnsupportedOperationException|java.lang.ExceptionInInitializerError|java.io.InvalidClassException|MojoFailureException,java.io.InvalidClassException: org.antlr.v4.runtime.atn.ATN; Could not deserialize ATN with version 3 (expected 4).,"Tests run: 5, Failures: 0, Errors: 1, Skipped: 0, Time elapsed: 1.106 s <<< FAILURE! - in de.refactoringbot.services.main.GrammarServiceTest|testCheckComment(de.refactoringbot.services.main.GrammarServiceTest)  Time elapsed: 0.021 s  <<< ERROR!|Errors:|GrammarServiceTest.testCheckComment:111 » ExceptionInInitializer|Tests run: 62, Failures: 0, Errors: 1, Skipped: 0",FAILURE,,,/Volumes/Rachna-HD/RQResults/RQ4/BumpExecutionlogs/BBC70.log,/Volumes/Rachna-HD/RQResults/RQ4/parsed_errors/BBC70.json
BBC71,https://github.com/alphagov/pay-adminusers/pull/1604,pay-adminusers,alphagov,ff77ec9ef379e9fee5f45f4fd88230e9bbbe4b89,org.slf4j,slf4j-api,1.7.36,2.0.2,TEST_FAILURE,ghcr.io/chains-project/breaking-updates:ff77ec9ef379e9fee5f45f4fd88230e9bbbe4b89-breaking,2026-01-04T23:24:46.338887,TRUE,0,88.56,2,0,0,0,33,0,0,7,java.lang.NoClassDefFoundError|java.lang.ExceptionInInitializerError|java.lang.ClassCastException|java.lang.IllegalStateException|java.lang.Exception|MojoFailureException,class org.slf4j.helpers.NOPLogger cannot be cast to class ch.qos.logback.classic.Logger (org.slf4j.helpers.NOPLogger and ch.qos.logback.classic.Logger are in unnamed module of loader 'app'),"Tests run: 8, Failures: 0, Errors: 8, Skipped: 0, Time elapsed: 0.246 s <<< FAILURE! - in uk.gov.pay.adminusers.queue.event.EventMessageHandlerTest|uk.gov.pay.adminusers.queue.event.EventMessageHandlerTest.shouldNotCallNotificationServiceWhenNoAdminUsersExist  Time elapsed: 0.211 s  <<< ERROR!|uk.gov.pay.adminusers.queue.event.EventMessageHandlerTest.shouldHandleDisputeCreatedEvent  Time elapsed: 0.002 s  <<< ERROR!|uk.gov.pay.adminusers.queue.event.EventMessageHandlerTest.shouldHandleDisputeWonEvent  Time elapsed: 0.001 s  <<< ERROR!|uk.gov.pay.adminusers.queue.event.EventMessageHandlerTest.shouldNotCallNotificationServiceWhenTransactionDoesNotExist  Time elapsed: 0.001 s  <<< ERROR!",FAILURE,,,/Volumes/Rachna-HD/RQResults/RQ4/BumpExecutionlogs/BBC71.log,/Volumes/Rachna-HD/RQResults/RQ4/parsed_errors/BBC71.json
BBC72,https://github.com/equinor/neqsim/pull/483,neqsim,equinor,c923de11176e4fee34fa01bdb1cb1c90861fd0cf,org.apache.logging.log4j,log4j-api,2.17.2,2.18.0,TEST_FAILURE,ghcr.io/chains-project/breaking-updates:c923de11176e4fee34fa01bdb1cb1c90861fd0cf-breaking,2026-01-04T23:25:14.912859,TRUE,0,28.5,1,0,1,0,133,0,0,10,java.lang.NoClassDefFoundError|java.lang.NoSuchMethodError|MojoFailureException,Could not initialize class org.apache.logging.log4j.core.impl.ThreadContextDataInjector,"Tests run: 1, Failures: 0, Errors: 1, Skipped: 0, Time elapsed: 0.629 s <<< FAILURE! - in neqsim.PVTsimulation.simulation.SaturationPressureTest|neqsim.PVTsimulation.simulation.SaturationPressureTest.testCalcSaturationPressure  Time elapsed: 0.486 s  <<< ERROR!|Tests run: 1, Failures: 0, Errors: 1, Skipped: 0, Time elapsed: 0.007 s <<< FAILURE! - in neqsim.PVTsimulation.simulation.SaturationTemperatureTest|neqsim.PVTsimulation.simulation.SaturationTemperatureTest.testCalcSaturationTemperature  Time elapsed: 0 s  <<< ERROR!|Tests run: 1, Failures: 0, Errors: 1, Skipped: 0, Time elapsed: 0.002 s <<< FAILURE! - in neqsim.standards.salesContract.BaseContractTest",FAILURE,,,/Volumes/Rachna-HD/RQResults/RQ4/BumpExecutionlogs/BBC72.log,/Volumes/Rachna-HD/RQResults/RQ4/parsed_errors/BBC72.json
BBC73,https://github.com/equinor/neqsim/pull/484,neqsim,equinor,b6c9b74915e6fb8a972e243f23af2631fce44eb4,org.apache.logging.log4j,log4j-core,2.17.2,2.18.0,TEST_FAILURE,ghcr.io/chains-project/breaking-updates:b6c9b74915e6fb8a972e243f23af2631fce44eb4-breaking,2026-01-04T23:25:43.321810,TRUE,0,28.33,1,0,1,0,134,0,0,10,java.lang.NoClassDefFoundError|java.lang.ClassNotFoundException|MojoFailureException,Could not initialize class org.apache.logging.log4j.core.impl.ThreadContextDataInjector,"Tests run: 1, Failures: 0, Errors: 1, Skipped: 0, Time elapsed: 0.701 s <<< FAILURE! - in neqsim.PVTsimulation.simulation.SaturationPressureTest|neqsim.PVTsimulation.simulation.SaturationPressureTest.testCalcSaturationPressure  Time elapsed: 0.569 s  <<< ERROR!|Tests run: 1, Failures: 0, Errors: 1, Skipped: 0, Time elapsed: 0.023 s <<< FAILURE! - in neqsim.PVTsimulation.simulation.SaturationTemperatureTest|neqsim.PVTsimulation.simulation.SaturationTemperatureTest.testCalcSaturationTemperature  Time elapsed: 0.002 s  <<< ERROR!|Tests run: 1, Failures: 0, Errors: 1, Skipped: 0, Time elapsed: 0.011 s <<< FAILURE! - in neqsim.standards.salesContract.BaseContractTest",FAILURE,,,/Volumes/Rachna-HD/RQResults/RQ4/BumpExecutionlogs/BBC73.log,/Volumes/Rachna-HD/RQResults/RQ4/parsed_errors/BBC73.json
BBC74,https://github.com/btrplace/scheduler/pull/384,scheduler,btrplace,bc209e43001af17218a6f401d0ea884d814790d1,org.antlr,antlr4-runtime,4.9.3,4.10.1,TEST_FAILURE,ghcr.io/chains-project/breaking-updates:bc209e43001af17218a6f401d0ea884d814790d1-breaking,2026-01-04T23:27:26.516236,TRUE,0,103.14,260,0,0,0,9,0,0,6,java.lang.ExceptionInInitializerError|java.io.InvalidClassException|java.lang.UnsupportedOperationException|org.btrplace.btrpsl.ScriptBuilderException|MojoFailureException,[foo 2:19] mismatched input '<EOF>' expecting ')',"Tests run: 38, Failures: 1, Errors: 0, Skipped: 0, Time elapsed: 4.307 s <<< FAILURE! - in TestSuite|org.btrplace.safeplace.spec.SpecScannerTest.test  Time elapsed: 2.768 s  <<< FAILURE!|Failures:|SpecScannerTest.test:23 » ExceptionInInitializer|Tests run: 38, Failures: 1, Errors: 0, Skipped: 0",FAILURE,,,/Volumes/Rachna-HD/RQResults/RQ4/BumpExecutionlogs/BBC74.log,/Volumes/Rachna-HD/RQResults/RQ4/parsed_errors/BBC74.json
BBC75,https://github.com/pmckeown/dependency-track-maven-plugin/pull/392,dependency-track-maven-plugin,pmckeown,94380c9eb5be989b7e60e0353a03b03ff4687674,com.google.inject,guice,5.1.0,7.0.0,TEST_FAILURE,ghcr.io/chains-project/breaking-updates:94380c9eb5be989b7e60e0353a03b03ff4687674-breaking,2026-01-04T23:27:58.248414,TRUE,0,31.6,5,0,0,0,58,0,0,3,java.lang.NoClassDefFoundError|java.lang.ExceptionInInitializerError|java.lang.IllegalArgumentException|io.github.pmckeown.dependencytrack.DependencyTrackException|MojoFailureException,org.eclipse.sisu.Parameters is not a binding annotation. Please annotate it with @BindingAnnotation.,"Tests run: 13, Failures: 0, Errors: 13, Skipped: 0, Time elapsed: 2.158 s <<< FAILURE! -- in io.github.pmckeown.dependencytrack.upload.UploadBomMojoIntegrationTest|io.github.pmckeown.dependencytrack.upload.UploadBomMojoIntegrationTest.thatProjectVersionDefaultsToPomVersion -- Time elapsed: 1.907 s <<< ERROR!|io.github.pmckeown.dependencytrack.upload.UploadBomMojoIntegrationTest.thatWhenFailOnErrorIsTrueAFailureFromToDependencyTrackDoesFailTheBuild -- Time elapsed: 0.049 s <<< ERROR!|io.github.pmckeown.dependencytrack.upload.UploadBomMojoIntegrationTest.thatProjectVersionCanBeProvided -- Time elapsed: 0.016 s <<< ERROR!|io.github.pmckeown.dependencytrack.upload.UploadBomMojoIntegrationTest.thatWhenFailOnErrorIsFalseAFailureFromToDependencyTrackDoesNotFailTheBuild -- Time elapsed: 0.027 s <<< ERROR!",FAILURE,,,/Volumes/Rachna-HD/RQResults/RQ4/BumpExecutionlogs/BBC75.log,/Volumes/Rachna-HD/RQResults/RQ4/parsed_errors/BBC75.json
BBC76,https://github.com/fmtn/a/pull/219,a,fmtn,0c088ff435224b168f93d2a20b829af940bb67dd,org.graalvm.js,js-scriptengine,22.3.2,23.0.1,TEST_FAILURE,ghcr.io/chains-project/breaking-updates:0c088ff435224b168f93d2a20b829af940bb67dd-breaking,2026-01-04T23:28:16.402782,TRUE,0,17.9,26,0,26,0,80,0,0,1,MojoFailureException|java.lang.UnsupportedClassVersionError,"com/oracle/truffle/js/scriptengine/GraalJSEngineFactory has been compiled by a more recent version of the Java Runtime (class file version 61.0), this version of the Java Runtime only recognizes class","Tests run: 26, Failures: 0, Errors: 26, Skipped: 0, Time elapsed: 3.216 s <<< FAILURE! - in co.nordlander.a.AMQPTest|co.nordlander.a.AMQPTest.JndiConnectTest  Time elapsed: 0.425 s  <<< ERROR!|co.nordlander.a.AMQPTest.testCopyQueue  Time elapsed: 0.002 s  <<< ERROR!|co.nordlander.a.AMQPTest.testPutBytesQueue  Time elapsed: 0.015 s  <<< ERROR!|co.nordlander.a.AMQPTest.testPutQueue  Time elapsed: 0.018 s  <<< ERROR!",FAILURE,,,/Volumes/Rachna-HD/RQResults/RQ4/BumpExecutionlogs/BBC76.log,/Volumes/Rachna-HD/RQResults/RQ4/parsed_errors/BBC76.json
BBC77,https://github.com/matteobaccan/html2pop3/pull/376,html2pop3,matteobaccan,a18e08bb3fe120b33a5864ee94305a72290ef831,ch.qos.logback,logback-classic,1.4.5,1.4.6,TEST_FAILURE,ghcr.io/chains-project/breaking-updates:a18e08bb3fe120b33a5864ee94305a72290ef831-breaking,2026-01-04T23:28:32.550950,TRUE,0,16.12,2,0,2,0,3,0,0,2,java.lang.NoClassDefFoundError|java.lang.NoSuchMethodError|MojoFailureException,"'void ch.qos.logback.core.util.CachingDateFormatter.<init>(java.lang.String, java.time.ZoneId, java.util.Locale)'","Tests run: 2, Failures: 0, Errors: 2, Skipped: 0, Time elapsed: 0.374 s <<< FAILURE! - in it.baccan.html2pop3.utils.FilterTest|it.baccan.html2pop3.utils.FilterTest.testAdd  Time elapsed: 0.011 s  <<< ERROR!|it.baccan.html2pop3.utils.FilterTest.testIsAllow  Time elapsed: 0 s  <<< ERROR!|Errors:|FilterTest.<clinit>:19 » NoSuchMethod 'void ch.qos.logback.core.util.CachingDateFormatter.<init>(java.lang.String, java.time.ZoneId, java.util.Locale)'",FAILURE,,,/Volumes/Rachna-HD/RQResults/RQ4/BumpExecutionlogs/BBC77.log,/Volumes/Rachna-HD/RQResults/RQ4/parsed_errors/BBC77.json
BBC78,https://github.com/Refactoring-Bot/Refactoring-Bot/pull/110,Refactoring-Bot,Refactoring-Bot,448ff013455db1ebe983fa0e1c65ed09f0bc4e3a,org.antlr,antlr4-runtime,4.7.2,4.10.1,TEST_FAILURE,ghcr.io/chains-project/breaking-updates:448ff013455db1ebe983fa0e1c65ed09f0bc4e3a-breaking,2026-01-04T23:28:59.038654,TRUE,0,26.45,2,0,0,0,4,1,0,1,java.lang.UnsupportedOperationException|java.lang.ExceptionInInitializerError|java.io.InvalidClassException|MojoFailureException,java.io.InvalidClassException: org.antlr.v4.runtime.atn.ATN; Could not deserialize ATN with version 3 (expected 4).,"Tests run: 5, Failures: 0, Errors: 1, Skipped: 0, Time elapsed: 1.171 s <<< FAILURE! - in de.refactoringbot.services.main.GrammarServiceTest|testCheckComment(de.refactoringbot.services.main.GrammarServiceTest)  Time elapsed: 0.026 s  <<< ERROR!|Errors:|GrammarServiceTest.testCheckComment:111 » ExceptionInInitializer|Tests run: 62, Failures: 0, Errors: 1, Skipped: 0",FAILURE,,,/Volumes/Rachna-HD/RQResults/RQ4/BumpExecutionlogs/BBC78.log,/Volumes/Rachna-HD/RQResults/RQ4/parsed_errors/BBC78.json
BBC79,https://github.com/pac4j/dropwizard-pac4j/pull/351,dropwizard-pac4j,pac4j,cd1b75ae5b6d703c29d9e2bd5a0ed230a129711a,com.fasterxml.jackson.core,jackson-databind,2.10.5.1,2.12.7.1,TEST_FAILURE,ghcr.io/chains-project/breaking-updates:cd1b75ae5b6d703c29d9e2bd5a0ed230a129711a-breaking,2026-01-04T23:29:20.259895,TRUE,0,21.15,4,0,4,0,33,0,0,2,java.lang.NoClassDefFoundError|java.lang.ClassNotFoundException|MojoFailureException,com/fasterxml/jackson/core/util/JacksonFeature,"Tests run: 4, Failures: 0, Errors: 4, Skipped: 0, Time elapsed: 0.453 s <<< FAILURE! - in org.pac4j.dropwizard.bundle.BundleFactoryTest|org.pac4j.dropwizard.bundle.BundleFactoryTest.emptyPac4jInConfig  Time elapsed: 0.251 s  <<< ERROR!|org.pac4j.dropwizard.bundle.BundleFactoryTest.sessiondisabledForced  Time elapsed: 0.004 s  <<< ERROR!|org.pac4j.dropwizard.bundle.BundleFactoryTest.noPac4jInConfig  Time elapsed: 0.006 s  <<< ERROR!|org.pac4j.dropwizard.bundle.BundleFactoryTest.sessionEnabledForced  Time elapsed: 0.002 s  <<< ERROR!",FAILURE,,,/Volumes/Rachna-HD/RQResults/RQ4/BumpExecutionlogs/BBC79.log,/Volumes/Rachna-HD/RQResults/RQ4/parsed_errors/BBC79.json
BBC80,https://github.com/pac4j/dropwizard-pac4j/pull/349,dropwizard-pac4j,pac4j,5effea24fcd960f5659130912daf5e1d6319c9f4,org.eclipse.jetty,jetty-server,9.4.35.v20201120,9.4.50.v20221201,TEST_FAILURE,ghcr.io/chains-project/breaking-updates:5effea24fcd960f5659130912daf5e1d6319c9f4-breaking,2026-01-04T23:29:49.596876,TRUE,0,29.23,4,0,4,0,79,0,0,3,java.lang.AbstractMethodError|java.lang.RuntimeException|javax.ws.rs.ProcessingException|java.net.SocketException|MojoFailureException,MultiException[java.lang.AbstractMethodError: Receiver class org.eclipse.jetty.server.AllowedResourceAliasChecker$AllowedResourceAliasCheckListener does not define or inherit an implementation of the,"Tests run: 4, Failures: 0, Errors: 4, Skipped: 0, Time elapsed: 5.126 s <<< FAILURE! - in org.pac4j.dropwizard.bundle.BundleFactoryTest|org.pac4j.dropwizard.bundle.BundleFactoryTest.emptyPac4jInConfig  Time elapsed: 3.094 s  <<< ERROR!|org.pac4j.dropwizard.bundle.BundleFactoryTest.sessiondisabledForced  Time elapsed: 0.798 s  <<< ERROR!|org.pac4j.dropwizard.bundle.BundleFactoryTest.noPac4jInConfig  Time elapsed: 0.618 s  <<< ERROR!|org.pac4j.dropwizard.bundle.BundleFactoryTest.sessionEnabledForced  Time elapsed: 0.408 s  <<< ERROR!",FAILURE,,,/Volumes/Rachna-HD/RQResults/RQ4/BumpExecutionlogs/BBC80.log,/Volumes/Rachna-HD/RQResults/RQ4/parsed_errors/BBC80.json
