model,context_variant,bump_id,file_name,output_token,input_token
GPT_OSS_120b,class,BBC146U267Test_prompt.txt,1,466/466/466/466,
GPT_OSS_120b,class,BBC146U268Test_prompt.txt,1,287/287/287/287,
GPT_OSS_120b,class,BBC146U269Test_prompt.txt,1,510/510/510/510,
GPT_OSS_120b,class,BBC146U26Test_prompt.txt,1,206/206/206/206,
GPT_OSS_120b,class,BBC146U270Test_prompt.txt,1,160/160/160/160,
GPT_OSS_120b,class,BBC146U271Test_prompt.txt,1,180/180/180/180,
GPT_OSS_120b,class,BBC146U272Test_prompt.txt,1,225/225/225/225,
GPT_OSS_120b,class,BBC146U273Test_prompt.txt,1,188/188/188/188,
GPT_OSS_120b,class,BBC146U274Test_prompt.txt,1,246/246/246/246,
GPT_OSS_120b,class,BBC146U275Test_prompt.txt,1,396/396/396/396,
GPT_OSS_120b,class,BBC146U276Test_prompt.txt,1,197/197/197/197,
GPT_OSS_120b,class,BBC146U277Test_prompt.txt,1,373/373/373/373,
GPT_OSS_120b,class,BBC146U278Test_prompt.txt,1,413/413/413/413,
GPT_OSS_120b,class,BBC146U279Test_prompt.txt,1,260/260/260/260,
GPT_OSS_120b,class,BBC146U27Test_prompt.txt,1,315/315/315/315,
GPT_OSS_120b,class,BBC146U280Test_prompt.txt,1,295/295/295/295,
GPT_OSS_120b,class,BBC146U281Test_prompt.txt,1,178/178/178/178,
GPT_OSS_120b,class,BBC146U282Test_prompt.txt,1,269/269/269/269,
GPT_OSS_120b,class,BBC146U283Test_prompt.txt,1,311/311/311/311,
GPT_OSS_120b,class,BBC146U284Test_prompt.txt,1,228/228/228/228,
GPT_OSS_120b,class,BBC146U285Test_prompt.txt,1,370/370/370/370,
GPT_OSS_120b,class,BBC146U286Test_prompt.txt,1,249/249/249/249,
GPT_OSS_120b,class,BBC146U287Test_prompt.txt,1,520/520/520/520,
GPT_OSS_120b,class,BBC146U288Test_prompt.txt,1,181/181/181/181,
GPT_OSS_120b,class,BBC146U289Test_prompt.txt,1,279/279/279/279,
GPT_OSS_120b,class,BBC146U28Test_prompt.txt,1,320/320/320/320,
GPT_OSS_120b,class,BBC146U290Test_prompt.txt,1,325/325/325/325,
GPT_OSS_120b,class,BBC146U291Test_prompt.txt,1,395/395/395/395,
GPT_OSS_120b,class,BBC146U292Test_prompt.txt,1,435/435/435/435,
GPT_OSS_120b,class,BBC146U293Test_prompt.txt,1,274/274/274/274,
GPT_OSS_120b,class,BBC146U294Test_prompt.txt,1,266/266/266/266,
GPT_OSS_120b,class,BBC146U295Test_prompt.txt,1,286/286/286/286,
GPT_OSS_120b,class,BBC146U296Test_prompt.txt,1,263/263/263/263,
GPT_OSS_120b,class,BBC146U297Test_prompt.txt,1,233/233/233/233,
GPT_OSS_120b,class,BBC146U298Test_prompt.txt,1,228/228/228/228,
GPT_OSS_120b,class,BBC146U299Test_prompt.txt,1,182/182/182/182,
GPT_OSS_120b,class,BBC146U29Test_prompt.txt,1,299/299/299/299,
GPT_OSS_120b,class,BBC146U2Test_prompt.txt,1,366/366/366/366,
GPT_OSS_120b,class,BBC146U300Test_prompt.txt,1,317/317/317/317,
GPT_OSS_120b,class,BBC146U301Test_prompt.txt,1,256/256/256/256,
GPT_OSS_120b,class,BBC146U302Test_prompt.txt,1,601/601/601/601,
GPT_OSS_120b,class,BBC146U307Test_prompt.txt,1,283/283/283/283,
GPT_OSS_120b,class,BBC146U30Test_prompt.txt,1,424/424/424/424,
GPT_OSS_120b,class,BBC146U31Test_prompt.txt,1,249/249/249/249,
GPT_OSS_120b,class,BBC146U32Test_prompt.txt,1,254/254/254/254,
GPT_OSS_120b,class,BBC146U33Test_prompt.txt,1,376/376/376/376,
GPT_OSS_120b,class,BBC146U34Test_prompt.txt,1,338/338/338/338,
GPT_OSS_120b,class,BBC146U35Test_prompt.txt,1,141/141/141/141,
GPT_OSS_120b,class,BBC146U36Test_prompt.txt,1,251/251/251/251,
GPT_OSS_120b,class,BBC146U37Test_prompt.txt,1,354/354/354/354,
GPT_OSS_120b,class,BBC146U38Test_prompt.txt,1,264/264/264/264,
GPT_OSS_120b,class,BBC146U39Test_prompt.txt,1,603/603/603/603,
GPT_OSS_120b,class,BBC146U3Test_prompt.txt,1,503/503/503/503,
GPT_OSS_120b,class,BBC146U40Test_prompt.txt,1,260/260/260/260,
GPT_OSS_120b,class,BBC146U41Test_prompt.txt,1,449/449/449/449,
GPT_OSS_120b,class,BBC146U42Test_prompt.txt,1,219/219/219/219,
GPT_OSS_120b,class,BBC146U43Test_prompt.txt,1,281/281/281/281,
GPT_OSS_120b,class,BBC146U44Test_prompt.txt,1,297/297/297/297,
GPT_OSS_120b,class,BBC146U45Test_prompt.txt,1,317/317/317/317,
GPT_OSS_120b,class,BBC146U46Test_prompt.txt,1,295/295/295/295,
GPT_OSS_120b,class,BBC146U47Test_prompt.txt,1,351/351/351/351,
GPT_OSS_120b,class,BBC146U48Test_prompt.txt,1,460/460/460/460,
GPT_OSS_120b,class,BBC146U49Test_prompt.txt,1,300/300/300/300,
GPT_OSS_120b,class,BBC146U4Test_prompt.txt,1,367/367/367/367,
GPT_OSS_120b,class,BBC146U50Test_prompt.txt,1,530/530/530/530,
GPT_OSS_120b,class,BBC146U51Test_prompt.txt,1,340/340/340/340,
GPT_OSS_120b,class,BBC146U52Test_prompt.txt,1,284/284/284/284,
GPT_OSS_120b,class,BBC146U53Test_prompt.txt,1,350/350/350/350,
GPT_OSS_120b,class,BBC146U54Test_prompt.txt,1,335/335/335/335,
GPT_OSS_120b,class,BBC146U55Test_prompt.txt,1,305/305/305/305,
GPT_OSS_120b,class,BBC146U56Test_prompt.txt,1,503/503/503/503,
GPT_OSS_120b,class,BBC146U57Test_prompt.txt,1,323/323/323/323,
GPT_OSS_120b,class,BBC146U58Test_prompt.txt,1,201/201/201/201,
GPT_OSS_120b,class,BBC146U59Test_prompt.txt,1,181/181/181/181,
GPT_OSS_120b,class,BBC146U5Test_prompt.txt,1,148/148/148/148,
GPT_OSS_120b,class,BBC146U60Test_prompt.txt,1,378/378/378/378,
GPT_OSS_120b,class,BBC146U61Test_prompt.txt,1,317/317/317/317,
GPT_OSS_120b,class,BBC146U62Test_prompt.txt,1,276/276/276/276,
GPT_OSS_120b,class,BBC146U63Test_prompt.txt,1,328/328/328/328,
GPT_OSS_120b,class,BBC146U64Test_prompt.txt,1,295/295/295/295,
GPT_OSS_120b,class,BBC146U65Test_prompt.txt,1,235/235/235/235,
GPT_OSS_120b,class,BBC146U66Test_prompt.txt,1,267/267/267/267,
GPT_OSS_120b,class,BBC146U67Test_prompt.txt,1,236/236/236/236,
GPT_OSS_120b,class,BBC146U68Test_prompt.txt,1,213/213/213/213,
GPT_OSS_120b,class,BBC146U69Test_prompt.txt,1,295/295/295/295,
GPT_OSS_120b,class,BBC146U6Test_prompt.txt,1,178/178/178/178,
GPT_OSS_120b,class,BBC146U70Test_prompt.txt,1,389/389/389/389,
GPT_OSS_120b,class,BBC146U71Test_prompt.txt,1,324/324/324/324,
GPT_OSS_120b,class,BBC146U72Test_prompt.txt,1,496/496/496/496,
GPT_OSS_120b,class,BBC146U73Test_prompt.txt,1,405/405/405/405,
GPT_OSS_120b,class,BBC146U74Test_prompt.txt,1,326/326/326/326,
GPT_OSS_120b,class,BBC146U75Test_prompt.txt,1,443/443/443/443,
GPT_OSS_120b,class,BBC146U76Test_prompt.txt,1,640/640/640/640,
GPT_OSS_120b,class,BBC146U77Test_prompt.txt,1,334/334/334/334,
GPT_OSS_120b,class,BBC146U78Test_prompt.txt,1,324/324/324/324,
GPT_OSS_120b,class,BBC146U79Test_prompt.txt,1,262/262/262/262,
GPT_OSS_120b,class,BBC146U7Test_prompt.txt,1,198/198/198/198,
GPT_OSS_120b,class,BBC146U80Test_prompt.txt,1,306/306/306/306,
GPT_OSS_120b,class,BBC146U81Test_prompt.txt,1,289/289/289/289,
GPT_OSS_120b,class,BBC146U82Test_prompt.txt,1,303/303/303/303,
GPT_OSS_120b,class,BBC146U83Test_prompt.txt,1,229/229/229/229,
GPT_OSS_120b,class,BBC146U84Test_prompt.txt,1,221/221/221/221,
GPT_OSS_120b,class,BBC146U85Test_prompt.txt,1,256/256/256/256,
GPT_OSS_120b,class,BBC146U86Test_prompt.txt,1,159/159/159/159,
GPT_OSS_120b,class,BBC146U87Test_prompt.txt,1,221/221/221/221,
GPT_OSS_120b,class,BBC146U88Test_prompt.txt,1,440/440/440/440,
GPT_OSS_120b,class,BBC146U89Test_prompt.txt,1,276/276/276/276,
GPT_OSS_120b,class,BBC146U8Test_prompt.txt,1,196/196/196/196,
GPT_OSS_120b,class,BBC146U90Test_prompt.txt,1,279/279/279/279,
GPT_OSS_120b,class,BBC146U91Test_prompt.txt,1,293/293/293/293,
GPT_OSS_120b,class,BBC146U92Test_prompt.txt,1,361/361/361/361,
GPT_OSS_120b,class,BBC146U93Test_prompt.txt,1,371/371/371/371,
GPT_OSS_120b,class,BBC146U94Test_prompt.txt,1,187/187/187/187,
GPT_OSS_120b,class,BBC146U95Test_prompt.txt,1,376/376/376/376,
GPT_OSS_120b,class,BBC146U96Test_prompt.txt,1,405/405/405/405,
GPT_OSS_120b,class,BBC146U97Test_prompt.txt,1,497/497/497/497,
GPT_OSS_120b,class,BBC146U98Test_prompt.txt,1,552/552/552/552,
GPT_OSS_120b,class,BBC146U99Test_prompt.txt,1,290/290/290/290,
GPT_OSS_120b,class,BBC146U9Test_prompt.txt,1,232/232/232/232,
GPT_OSS_120b,class,BBC147U10Test_prompt.txt,1,404/404/404/404,
GPT_OSS_120b,class,BBC147U11Test_prompt.txt,1,423/423/423/423,
GPT_OSS_120b,class,BBC147U12Test_prompt.txt,1,241/241/241/241,
GPT_OSS_120b,class,BBC147U13Test_prompt.txt,1,504/504/504/504,
GPT_OSS_120b,class,BBC147U14Test_prompt.txt,1,309/309/309/309,
GPT_OSS_120b,class,BBC147U15Test_prompt.txt,1,274/274/274/274,
GPT_OSS_120b,class,BBC147U16Test_prompt.txt,1,352/352/352/352,
GPT_OSS_120b,class,BBC147U17Test_prompt.txt,1,385/385/385/385,
GPT_OSS_120b,class,BBC147U18Test_prompt.txt,1,154/154/154/154,
GPT_OSS_120b,class,BBC147U19Test_prompt.txt,1,594/594/594/594,
GPT_OSS_120b,class,BBC147U20Test_prompt.txt,1,257/257/257/257,
GPT_OSS_120b,class,BBC147U21Test_prompt.txt,1,311/311/311/311,
GPT_OSS_120b,class,BBC147U22Test_prompt.txt,1,433/433/433/433,
GPT_OSS_120b,class,BBC147U23Test_prompt.txt,1,392/392/392/392,
GPT_OSS_120b,class,BBC147U24Test_prompt.txt,1,429/429/429/429,
GPT_OSS_120b,class,BBC147U25Test_prompt.txt,1,520/520/520/520,
GPT_OSS_120b,class,BBC147U26Test_prompt.txt,1,496/496/496/496,
GPT_OSS_120b,class,BBC147U27Test_prompt.txt,1,392/392/392/392,
GPT_OSS_120b,class,BBC147U28Test_prompt.txt,1,328/328/328/328,
GPT_OSS_120b,class,BBC147U29Test_prompt.txt,1,252/252/252/252,
GPT_OSS_120b,class,BBC147U2Test_prompt.txt,1,983/983/983/983,
GPT_OSS_120b,class,BBC147U30Test_prompt.txt,1,428/428/428/428,
GPT_OSS_120b,class,BBC147U31Test_prompt.txt,1,376/376/376/376,
GPT_OSS_120b,class,BBC147U32Test_prompt.txt,1,449/449/449/449,
GPT_OSS_120b,class,BBC147U33Test_prompt.txt,1,338/338/338/338,
GPT_OSS_120b,class,BBC147U34Test_prompt.txt,1,312/312/312/312,
GPT_OSS_120b,class,BBC147U35Test_prompt.txt,1,416/416/416/416,
GPT_OSS_120b,class,BBC147U36Test_prompt.txt,1,317/317/317/317,
GPT_OSS_120b,class,BBC147U37Test_prompt.txt,1,383/383/383/383,
GPT_OSS_120b,class,BBC147U38Test_prompt.txt,1,225/225/225/225,
GPT_OSS_120b,class,BBC147U39Test_prompt.txt,1,252/252/252/252,
GPT_OSS_120b,class,BBC147U3Test_prompt.txt,1,391/391/391/391,
GPT_OSS_120b,class,BBC147U40Test_prompt.txt,1,300/300/300/300,
GPT_OSS_120b,class,BBC147U41Test_prompt.txt,1,477/477/477/477,
GPT_OSS_120b,class,BBC147U42Test_prompt.txt,1,439/439/439/439,
GPT_OSS_120b,class,BBC147U43Test_prompt.txt,1,504/504/504/504,
GPT_OSS_120b,class,BBC147U44Test_prompt.txt,1,539/539/539/539,
GPT_OSS_120b,class,BBC147U45Test_prompt.txt,1,493/493/493/493,
GPT_OSS_120b,class,BBC147U46Test_prompt.txt,1,427/427/427/427,
GPT_OSS_120b,class,BBC147U47Test_prompt.txt,1,380/380/380/380,
GPT_OSS_120b,class,BBC147U48Test_prompt.txt,1,211/211/211/211,
GPT_OSS_120b,class,BBC147U49Test_prompt.txt,1,297/297/297/297,
GPT_OSS_120b,class,BBC147U4Test_prompt.txt,1,614/614/614/614,
GPT_OSS_120b,class,BBC147U50Test_prompt.txt,1,158/158/158/158,
GPT_OSS_120b,class,BBC147U51Test_prompt.txt,1,309/309/309/309,
GPT_OSS_120b,class,BBC147U52Test_prompt.txt,1,317/317/317/317,
GPT_OSS_120b,class,BBC147U53Test_prompt.txt,1,346/346/346/346,
GPT_OSS_120b,class,BBC147U54Test_prompt.txt,1,292/292/292/292,
GPT_OSS_120b,class,BBC147U55Test_prompt.txt,1,301/301/301/301,
GPT_OSS_120b,class,BBC147U56Test_prompt.txt,1,318/318/318/318,
GPT_OSS_120b,class,BBC147U57Test_prompt.txt,1,214/214/214/214,
GPT_OSS_120b,class,BBC147U58Test_prompt.txt,1,244/244/244/244,
GPT_OSS_120b,class,BBC147U59Test_prompt.txt,1,334/334/334/334,
GPT_OSS_120b,class,BBC147U5Test_prompt.txt,1,434/434/434/434,
GPT_OSS_120b,class,BBC147U60Test_prompt.txt,1,399/399/399/399,
GPT_OSS_120b,class,BBC147U61Test_prompt.txt,1,228/228/228/228,
GPT_OSS_120b,class,BBC147U62Test_prompt.txt,1,290/290/290/290,
GPT_OSS_120b,class,BBC147U63Test_prompt.txt,1,323/323/323/323,
GPT_OSS_120b,class,BBC147U64Test_prompt.txt,1,238/238/238/238,
GPT_OSS_120b,class,BBC147U65Test_prompt.txt,1,235/235/235/235,
GPT_OSS_120b,class,BBC147U66Test_prompt.txt,1,184/184/184/184,
GPT_OSS_120b,class,BBC147U67Test_prompt.txt,1,241/241/241/241,
GPT_OSS_120b,class,BBC147U68Test_prompt.txt,1,154/154/154/154,
GPT_OSS_120b,class,BBC147U69Test_prompt.txt,1,238/238/238/238,
GPT_OSS_120b,class,BBC147U6Test_prompt.txt,1,438/438/438/438,
GPT_OSS_120b,class,BBC147U70Test_prompt.txt,1,381/381/381/381,
GPT_OSS_120b,class,BBC147U71Test_prompt.txt,1,260/260/260/260,
GPT_OSS_120b,class,BBC147U72Test_prompt.txt,1,262/262/262/262,
GPT_OSS_120b,class,BBC147U73Test_prompt.txt,1,330/330/330/330,
GPT_OSS_120b,class,BBC147U74Test_prompt.txt,1,334/334/334/334,
GPT_OSS_120b,class,BBC147U75Test_prompt.txt,1,278/278/278/278,
GPT_OSS_120b,class,BBC147U76Test_prompt.txt,1,273/273/273/273,
GPT_OSS_120b,class,BBC147U77Test_prompt.txt,1,219/219/219/219,
GPT_OSS_120b,class,BBC147U78Test_prompt.txt,1,250/250/250/250,
GPT_OSS_120b,class,BBC147U79Test_prompt.txt,1,295/295/295/295,
GPT_OSS_120b,class,BBC147U7Test_prompt.txt,1,274/274/274/274,
GPT_OSS_120b,class,BBC147U80Test_prompt.txt,1,278/278/278/278,
GPT_OSS_120b,class,BBC147U81Test_prompt.txt,1,568/568/568/568,
GPT_OSS_120b,class,BBC147U82Test_prompt.txt,1,288/288/288/288,
GPT_OSS_120b,class,BBC147U83Test_prompt.txt,1,349/349/349/349,
GPT_OSS_120b,class,BBC147U8Test_prompt.txt,1,353/353/353/353,
GPT_OSS_120b,class,BBC147U9Test_prompt.txt,1,551/551/551/551,
GPT_OSS_120b,class,BBC148U16Test_prompt.txt,1,139/139/139/139,
GPT_OSS_120b,class,BBC148U17Test_prompt.txt,1,327/327/327/327,
GPT_OSS_120b,class,BBC148U18Test_prompt.txt,1,287/287/287/287,
GPT_OSS_120b,class,BBC148U19Test_prompt.txt,1,193/193/193/193,
GPT_OSS_120b,class,BBC148U20Test_prompt.txt,1,254/254/254/254,
GPT_OSS_120b,class,BBC148U21Test_prompt.txt,1,153/153/153/153,
GPT_OSS_120b,class,BBC148U22Test_prompt.txt,1,160/160/160/160,
GPT_OSS_120b,class,BBC148U23Test_prompt.txt,1,94/94/94/94,
GPT_OSS_120b,class,BBC148U24Test_prompt.txt,1,161/161/161/161,
GPT_OSS_120b,class,BBC148U25Test_prompt.txt,1,157/157/157/157,
GPT_OSS_120b,class,BBC148U26Test_prompt.txt,1,233/233/233/233,
GPT_OSS_120b,class,BBC148U27Test_prompt.txt,1,207/207/207/207,
GPT_OSS_120b,class,BBC150U0Test_prompt.txt,1,571/571/571/571,
GPT_OSS_120b,class,BBC150U10Test_prompt.txt,1,581/581/581/581,
GPT_OSS_120b,class,BBC150U11Test_prompt.txt,1,588/588/588/588,
GPT_OSS_120b,class,BBC150U12Test_prompt.txt,1,701/701/701/701,
GPT_OSS_120b,class,BBC150U13Test_prompt.txt,1,141/141/141/141,
GPT_OSS_120b,class,BBC150U14Test_prompt.txt,1,1302/1302/1302/1302,
GPT_OSS_120b,class,BBC150U15Test_prompt.txt,1,555/555/555/555,
GPT_OSS_120b,class,BBC150U16Test_prompt.txt,1,641/641/641/641,
GPT_OSS_120b,class,BBC150U17Test_prompt.txt,1,638/638/638/638,
GPT_OSS_120b,class,BBC150U18Test_prompt.txt,1,1394/1394/1394/1394,
GPT_OSS_120b,class,BBC150U19Test_prompt.txt,1,800/800/800/800,
GPT_OSS_120b,class,BBC150U1Test_prompt.txt,1,365/365/365/365,
GPT_OSS_120b,class,BBC150U20Test_prompt.txt,1,743/743/743/743,
GPT_OSS_120b,class,BBC150U21Test_prompt.txt,1,707/707/707/707,
GPT_OSS_120b,class,BBC150U22Test_prompt.txt,1,492/492/492/492,
GPT_OSS_120b,class,BBC150U23Test_prompt.txt,1,874/874/874/874,
GPT_OSS_120b,class,BBC150U24Test_prompt.txt,1,228/228/228/228,
GPT_OSS_120b,class,BBC150U25Test_prompt.txt,1,1267/1267/1267/1267,
GPT_OSS_120b,class,BBC150U26Test_prompt.txt,1,279/279/279/279,
GPT_OSS_120b,class,BBC150U27Test_prompt.txt,1,498/498/498/498,
GPT_OSS_120b,class,BBC150U28Test_prompt.txt,1,176/176/176/176,
GPT_OSS_120b,class,BBC150U29Test_prompt.txt,1,595/595/595/595,
GPT_OSS_120b,class,BBC150U2Test_prompt.txt,1,485/485/485/485,
GPT_OSS_120b,class,BBC150U30Test_prompt.txt,1,557/557/557/557,
GPT_OSS_120b,class,BBC150U31Test_prompt.txt,1,1336/1336/1336/1336,
GPT_OSS_120b,class,BBC150U32Test_prompt.txt,1,1488/1488/1488/1488,
GPT_OSS_120b,class,BBC150U33Test_prompt.txt,1,637/637/637/637,
GPT_OSS_120b,class,BBC150U34Test_prompt.txt,1,566/566/566/566,
GPT_OSS_120b,class,BBC150U35Test_prompt.txt,1,357/357/357/357,
GPT_OSS_120b,class,BBC150U36Test_prompt.txt,1,322/322/322/322,
GPT_OSS_120b,class,BBC150U37Test_prompt.txt,1,1062/1062/1062/1062,
GPT_OSS_120b,class,BBC150U38Test_prompt.txt,1,377/377/377/377,
GPT_OSS_120b,class,BBC150U39Test_prompt.txt,1,274/274/274/274,
GPT_OSS_120b,class,BBC150U3Test_prompt.txt,1,302/302/302/302,
GPT_OSS_120b,class,BBC150U40Test_prompt.txt,1,329/329/329/329,
GPT_OSS_120b,class,BBC150U41Test_prompt.txt,1,418/418/418/418,
GPT_OSS_120b,class,BBC150U42Test_prompt.txt,1,179/179/179/179,
GPT_OSS_120b,class,BBC150U43Test_prompt.txt,1,300/300/300/300,
GPT_OSS_120b,class,BBC150U44Test_prompt.txt,1,583/583/583/583,
GPT_OSS_120b,class,BBC150U45Test_prompt.txt,1,856/856/856/856,
GPT_OSS_120b,class,BBC150U46Test_prompt.txt,1,639/639/639/639,
GPT_OSS_120b,class,BBC150U47Test_prompt.txt,1,347/347/347/347,
GPT_OSS_120b,class,BBC150U48Test_prompt.txt,1,440/440/440/440,
GPT_OSS_120b,class,BBC150U49Test_prompt.txt,1,576/576/576/576,
GPT_OSS_120b,class,BBC150U4Test_prompt.txt,1,778/778/778/778,
GPT_OSS_120b,class,BBC150U50Test_prompt.txt,1,925/925/925/925,
GPT_OSS_120b,class,BBC150U51Test_prompt.txt,1,799/799/799/799,
GPT_OSS_120b,class,BBC150U52Test_prompt.txt,1,459/459/459/459,
GPT_OSS_120b,class,BBC150U5Test_prompt.txt,1,943/943/943/943,
GPT_OSS_120b,class,BBC150U6Test_prompt.txt,1,536/536/536/536,
GPT_OSS_120b,class,BBC150U7Test_prompt.txt,1,835/835/835/835,
GPT_OSS_120b,class,BBC150U8Test_prompt.txt,1,821/821/821/821,
GPT_OSS_120b,class,BBC150U9Test_prompt.txt,1,606/606/606/606,
GPT_OSS_120b,class,BBC153U0Test_prompt.txt,1,690/690/690/690,
GPT_OSS_120b,class,BBC153U1Test_prompt.txt,1,794/794/794/794,
GPT_OSS_120b,class,BBC153U2Test_prompt.txt,1,320/320/320/320,
GPT_OSS_120b,class,BBC153U3Test_prompt.txt,1,395/395/395/395,
GPT_OSS_120b,class,BBC153U4Test_prompt.txt,1,271/271/271/271,
GPT_OSS_120b,class,BBC153U7Test_prompt.txt,1,391/391/391/391,
GPT_OSS_120b,class,BBC153U8Test_prompt.txt,1,625/625/625/625,
GPT_OSS_120b,class,BBC155U0Test_prompt.txt,1,677/677/677/677,
GPT_OSS_120b,class,BBC155U1Test_prompt.txt,1,872/872/872/872,
GPT_OSS_120b,class,BBC155U2Test_prompt.txt,1,155/155/155/155,
GPT_OSS_120b,class,BBC155U3Test_prompt.txt,1,371/371/371/371,
GPT_OSS_120b,class,BBC155U4Test_prompt.txt,1,345/345/345/345,
GPT_OSS_120b,class,BBC155U7Test_prompt.txt,1,401/401/401/401,
GPT_OSS_120b,class,BBC155U8Test_prompt.txt,1,1033/1033/1033/1033,
GPT_OSS_120b,class,BBC158U0Test_prompt.txt,1,738/738/738/738,
GPT_OSS_120b,class,BBC158U10Test_prompt.txt,1,993/993/993/993,
GPT_OSS_120b,class,BBC158U11Test_prompt.txt,1,398/398/398/398,
GPT_OSS_120b,class,BBC158U1Test_prompt.txt,1,912/912/912/912,
GPT_OSS_120b,class,BBC158U2Test_prompt.txt,1,555/555/555/555,
GPT_OSS_120b,class,BBC158U3Test_prompt.txt,1,898/898/898/898,
GPT_OSS_120b,class,BBC158U4Test_prompt.txt,1,644/644/644/644,
GPT_OSS_120b,class,BBC158U5Test_prompt.txt,1,1090/1090/1090/1090,
GPT_OSS_120b,class,BBC158U6Test_prompt.txt,1,502/502/502/502,
GPT_OSS_120b,class,BBC158U7Test_prompt.txt,1,753/753/753/753,
GPT_OSS_120b,class,BBC158U8Test_prompt.txt,1,1318/1318/1318/1318,
GPT_OSS_120b,class,BBC158U9Test_prompt.txt,1,410/410/410/410,
GPT_OSS_120b,class,BBC162U0Test_prompt.txt,1,189/189/189/189,
GPT_OSS_120b,class,BBC162U10Test_prompt.txt,1,442/442/442/442,
GPT_OSS_120b,class,BBC162U11Test_prompt.txt,1,1037/1037/1037/1037,
GPT_OSS_120b,class,BBC162U12Test_prompt.txt,1,472/472/472/472,
GPT_OSS_120b,class,BBC162U13Test_prompt.txt,1,86/86/86/86,
GPT_OSS_120b,class,BBC162U14Test_prompt.txt,1,876/876/876/876,
GPT_OSS_120b,class,BBC162U15Test_prompt.txt,1,847/847/847/847,
GPT_OSS_120b,class,BBC162U16Test_prompt.txt,1,802/802/802/802,
GPT_OSS_120b,class,BBC162U17Test_prompt.txt,1,415/415/415/415,
GPT_OSS_120b,class,BBC162U18Test_prompt.txt,1,287/287/287/287,
GPT_OSS_120b,class,BBC162U19Test_prompt.txt,1,681/681/681/681,
GPT_OSS_120b,class,BBC162U1Test_prompt.txt,1,678/678/678/678,
GPT_OSS_120b,class,BBC162U20Test_prompt.txt,1,586/586/586/586,
GPT_OSS_120b,class,BBC162U21Test_prompt.txt,1,931/931/931/931,
GPT_OSS_120b,class,BBC162U22Test_prompt.txt,1,445/445/445/445,
GPT_OSS_120b,class,BBC162U23Test_prompt.txt,1,221/221/221/221,
GPT_OSS_120b,class,BBC162U24Test_prompt.txt,1,154/154/154/154,
GPT_OSS_120b,class,BBC162U25Test_prompt.txt,1,465/465/465/465,
GPT_OSS_120b,class,BBC162U26Test_prompt.txt,1,776/776/776/776,
GPT_OSS_120b,class,BBC162U27Test_prompt.txt,1,141/141/141/141,
GPT_OSS_120b,class,BBC162U28Test_prompt.txt,1,1018/1018/1018/1018,
GPT_OSS_120b,class,BBC162U29Test_prompt.txt,1,767/767/767/767,
GPT_OSS_120b,class,BBC162U2Test_prompt.txt,1,264/264/264/264,
GPT_OSS_120b,class,BBC162U30Test_prompt.txt,1,344/344/344/344,
GPT_OSS_120b,class,BBC162U31Test_prompt.txt,1,2120/2120/2120/2120,
GPT_OSS_120b,class,BBC162U32Test_prompt.txt,1,523/523/523/523,
GPT_OSS_120b,class,BBC162U33Test_prompt.txt,1,707/707/707/707,
GPT_OSS_120b,class,BBC162U34Test_prompt.txt,1,267/267/267/267,
GPT_OSS_120b,class,BBC162U36Test_prompt.txt,1,211/211/211/211,
GPT_OSS_120b,class,BBC162U37Test_prompt.txt,1,166/166/166/166,
GPT_OSS_120b,class,BBC162U38Test_prompt.txt,1,165/165/165/165,
GPT_OSS_120b,class,BBC162U39Test_prompt.txt,1,829/829/829/829,
GPT_OSS_120b,class,BBC162U3Test_prompt.txt,1,263/263/263/263,
GPT_OSS_120b,class,BBC162U4Test_prompt.txt,1,268/268/268/268,
GPT_OSS_120b,class,BBC162U5Test_prompt.txt,1,486/486/486/486,
GPT_OSS_120b,class,BBC162U6Test_prompt.txt,1,495/495/495/495,
GPT_OSS_120b,class,BBC162U7Test_prompt.txt,1,738/738/738/738,
GPT_OSS_120b,class,BBC162U8Test_prompt.txt,1,809/809/809/809,
GPT_OSS_120b,class,BBC162U9Test_prompt.txt,1,318/318/318/318,
GPT_OSS_120b,class,BBC165U10Test_prompt.txt,1,372/372/372/372,
GPT_OSS_120b,class,BBC165U112Test_prompt.txt,1,301/301/301/301,
GPT_OSS_120b,class,BBC165U113Test_prompt.txt,1,319/319/319/319,
GPT_OSS_120b,class,BBC165U114Test_prompt.txt,1,422/422/422/422,
GPT_OSS_120b,class,BBC165U115Test_prompt.txt,1,255/255/255/255,
GPT_OSS_120b,class,BBC165U116Test_prompt.txt,1,576/576/576/576,
GPT_OSS_120b,class,BBC165U117Test_prompt.txt,1,624/624/624/624,
GPT_OSS_120b,class,BBC165U118Test_prompt.txt,1,404/404/404/404,
GPT_OSS_120b,class,BBC165U119Test_prompt.txt,1,382/382/382/382,
GPT_OSS_120b,class,BBC165U11Test_prompt.txt,1,278/278/278/278,
GPT_OSS_120b,class,BBC165U120Test_prompt.txt,1,473/473/473/473,
GPT_OSS_120b,class,BBC165U121Test_prompt.txt,1,193/193/193/193,
GPT_OSS_120b,class,BBC165U122Test_prompt.txt,1,504/504/504/504,
GPT_OSS_120b,class,BBC165U123Test_prompt.txt,1,945/945/945/945,
GPT_OSS_120b,class,BBC165U124Test_prompt.txt,1,1113/1113/1113/1113,
GPT_OSS_120b,class,BBC165U125Test_prompt.txt,1,1386/1386/1386/1386,
